sequence_id	D300418.lib1	D300419.lib1	D300420.lib1	D300421.lib1	D300422.lib1	D300423.lib1	D300424.lib1	D300425.lib1	D300426.lib1	D300427.lib1	D300428.lib1	D300429.lib1	D300430.lib1	D300431.lib1	D300432.lib1	D300433.lib1	D300434.lib1	D300435.lib1	D300436.lib1	D300437.lib1	D300438.lib1	D300439.lib1	D300440.lib1	D300441.lib1	D300442.lib1	D300443.lib1	D300444.lib1	D300445.lib1	D300446.lib1	D300447.lib1	D300448.lib1	D300449.lib1	D300450.lib1	D300451.lib1	D300452.lib1	D300453.lib1	D300454.lib1	D300455.lib1	D300456.lib1	D300457.lib1	D300458.lib1	D300459.lib1	D300460.lib1	D300461.lib1	D300462.lib1	D300463.lib1	D300464.lib1	D300465.lib1	D300466.lib1	D300467.lib1	D300468.lib1	D300469.lib1	D300470.lib1	D300471.lib1	D300472.lib1	D300473.lib1	D300474.lib1	D300475.lib1	D300476.lib1	D300477.lib1	D300478.lib1	D300479.lib1	D300480.lib1	D300481.lib1	D300482.lib1	D300483.lib1	D300484.lib1	D300485.lib1	D300486.lib1	D300487.lib1	D300488.lib1	D300489.lib1	D300490.lib1	D300491.lib1	D300492.lib1	D300493.lib1	D300494.lib1	D300495.lib1	D300496.lib1	D300497.lib1	D300498.lib1	D300499.lib1	D300500.lib1	D300501.lib1	D300502.lib1	D300503.lib1	D300504.lib1	D300505.lib1	D300506.lib1	D300507.lib1	D300508.lib1	D300509.lib1	D300510.lib1	D300511.lib1	D300512.lib1	D300513.lib1	D300514.lib1	D300515.lib1	D300516.lib1	D300517.lib1	D300518.lib1	D300519.lib1	D300520.lib1	D300521.lib1	D300522.lib1	D300523.lib1	D300524.lib1	D300525.lib1	D300526.lib1	D300527.lib1	D300528.lib1	D300529.lib1	D300530.lib1	D300531.lib1
TG3_07:bin_000004	9859	0	3868	3859	1892820	6750	238414	1893256	9429	8229	11578	715	2175	745	989	0	1464	1894481	296	1892230	825	377	10692	10731	1388	63961	0	150	150	86873	934	0	87363	4147	424	49757	3967	734	30259	13782	139093	3842	1295	10010	3791	982	3199	9597	1631048	1303	4036	150	1469	578	887	224	1826	380	3358	150	5481	107	15358	449651	4322	6852	4400	1890667	494	3786	17062	1643	2270	1160	0	450	14955	9318	6968	2630	4061	12037	1009	870	160	1851	150	3436	205	449	1545	9499	3834	1886	3908	637	2383	2776	5697	7707	580	150	342	20739	863	42327	323	4159	45932	0	150	7916	0	0
TG3_14:bin_000007	1514	2640087	222701	2756	3971	535185	2252	5582	6256	518	6062	22178	136284	2796926	2859329	42845	22619	36619	37706	1662	43009	3352	7097	71242	56309	22692	2371761	236989	2028024	6962	28769	2710212	3740	3218	1465939	3714	2540	6833	6763	270564	482	106726	13774	11241	2209516	2092495	9914	1318	1008	1466	4222	3562	274804	432040	20441	99314	2979	3492	73772	35421	654	2597489	1844	9215	2212980	6550	858	35684	168320	399578	7069	10311	736	3025	2619516	5592	287326	0	0	7080	4873	30077	20085	2663955	3619	6574	2005	2438	180856	17008	2520	13408	3336	4457	858	3504	3992	20332	2039	428	11986	6557	4113	3152	70410	18027	4372	3467	6026	2454	28871	3366	0	0
TG3_28:bin_000041	2589024	12135	7600	84603	1834006	45815	133336	2059990	1525656	954209	85268	2122261	5472	10956	24992	24930	33996	1911321	24530	1562007	1872272	375416	51763	66579	38999	2226174	25262	13727	41227	1396495	2166559	18882	1609762	8797	20398	952229	5581	37637	265123	41833	1133913	6516	37075	56632	3687	25503	786873	688399	66150	2258268	6210	98547	25613	46677	1955791	35455	2248348	49827	7198	14504	2364931	15941	69739	65806	27672	77034	2555432	1937499	21344	6412	2154997	641908	2628349	1855934	8928	1697440	49169	2388818	2413229	1718836	5328	635182	1094486	27450	1685275	1631117	2087099	51865	11480	42760	1970650	91251	70791	2106321	2586080	36570	2118747	1094815	43125	83373	1768561	43346	59906	1892562	1435536	1468659	60865	9356	2216740	30015	21534	71250	0	0
TG3_28:bin_000042	2651816	1774008	21206	156231	336217	159023	274617	1160082	313691	1053501	1787889	97628	3615	68238	18481	59304	129159	373367	54533	637150	2183970	2579302	187108	799161	168242	684248	18626	46221	2122275	233010	1879127	2246322	406922	31633	111273	244012	21092	147293	259624	130501	531810	12788	133489	199040	7227	96257	60847	194478	119441	2457460	25884	187219	55175	121171	713441	2033870	468313	1888808	41298	8909	1133885	53415	538836	314002	22337	174468	2196026	295432	735588	10194	1923353	1955363	2657834	1516674	366626	74280	121576	1476484	2648753	67005	23935	209751	1599599	21855	1829616	85292	1829426	136958	832278	178684	1940821	567412	164217	1152091	2429949	133238	844857	51412	131849	676895	1952905	2060542	174121	1945133	609684	204105	150083	26026	1752429	1182095	1100771	279245	0	0
TG3_35:bin_000005	2928825	37970	74182	343369	384810	530855	340401	370438	563908	2922412	294641	278711	64604	434972	369781	424495	333287	387623	413397	455701	294196	2932875	351744	519426	270898	218056	579420	680192	77668	404631	248813	78728	302853	414119	203396	415542	378216	266293	411590	542829	2926806	651334	291895	483396	70222	410779	236192	381137	359413	2938963	383773	260466	480727	213691	169539	2941556	239979	2944921	411685	279499	2922238	467595	359265	540063	572747	302470	2914061	397152	2925328	690031	305428	380299	2921250	214816	28222	159439	473934	2938642	2917556	280688	390978	255669	237548	102334	244175	251583	2936669	162112	2940105	264909	290104	422168	300094	203521	2917871	319177	173691	238378	450753	252880	240330	2944608	232969	253623	83951	372128	231225	364625	271299	2937211	2911893	264955	300	150
TG3_35:bin_000033	2183779	38944	20079	33792	48654	40547	40950	46394	55235	1754190	39975	1079935	21018	2718874	32436	30584	31754	46183	35804	44526	2727976	2905734	45595	48081	37553	316950	31689	18176	38577	44848	2589319	2879116	44325	34499	2706882	49954	31485	33070	40864	39053	2849370	34437	33171	44877	19615	2733050	45470	53041	38234	2420731	28468	46940	37179	1186988	2181010	2886328	220829	2906080	34185	31315	2021716	36262	2799819	46752	33659	34784	2452200	44974	2876340	33759	46228	2288489	2557417	1556788	30462	44217	40980	2354404	1077327	47134	26241	47000	2312433	32294	2736814	47148	2898836	34725	2894895	36298	197843	36736	34433	325034	550592	31981	438086	39171	41244	34416	2746302	2893793	47000	1582930	2677423	46418	40451	27892	50415	2764406	2843099	45992	0	0
TG3:bin_000002	3025231	2129	30378	570057	68022	150	180	100	59266	2050350	653395	38549	0	18098	149	27990	42772	150	26389	59911	136683	3035638	30971	150	36109	535031	201	371	2575	49378	39532	2142	0	99394	46499	120074	341938	94793	0	150	1542839	41731	108500	54766	13531	19198	835069	116159	508140	3038894	91907	676338	35910	17749	45754	3036420	393501	3040706	32518	860	2512992	561	350201	103	86	377349	2569143	43859	2640402	84506	290018	154118	2897406	229696	145	750554	150	445979	3042762	589747	92311	560127	34503	79	40683	365005	3027568	281413	3007258	88572	160132	601258	432022	189875	2596411	87788	205082	615626	477569	542516	357428	3007642	924302	486326	27242	158621	731729	84393	441469	2978155	2838491	333911	0	0
TG3:bin_000068	12399	1038145	2192	15675	1055194	2556977	2118904	2488211	2202221	348931	14578	19491	756	8165	2435003	4004	3855	2566339	3738	219434	32976	10977	1956965	2255435	5264	36218	2213383	2397	144652	1554999	30299	389091	1835065	4430	15218	1652506	3855	5243	2288057	2530784	18970	4772	4230	937946	1575	17864	20574	2297714	14788	1458826	6385	13293	3014	23868	27256	4549	36168	6333	5720	1822	21347	2755	22994	2529857	2302731	14627	30983	1651004	1475763	3796	28945	33048	10472	23781	9421	17893	2301882	175690	20604	18501	6096	18954	28904	2561282	25302	22755	887830	8274	3897	4943	32128	16905	12785	25644	27439	3543	23531	14464	10688	17331	30619	4881	14678	29444	29946	1534366	12310	5989	35975	7437	1353602	16577	0	152
TG4_14:bin_000001	30738	908134	1268905	21628	107047	227890	11821	73071	42270	10279	50361	3701	1596344	214407	24599	18514	8593	34672	10697	139685	13795	6195	65304	79214	29981	226927	10478	11613	2607231	209057	12169	60326	85683	9458	474336	364710	31595	114387	56738	530868	18457	21246	7241	282541	22375	72609	7954	43819	14833	74568	8562	9651	276739	8179	6714	17145	9168	5698	6494	5727	74919	367906	16593	85058	48809	243534	20527	57040	79006	7066	47856	46196	278961	31143	2767460	2841	125514	31900	17285	3940	33030	16883	55859	351654	1902	63919	9465	1627	27660	16238	198710	40580	130831	151087	17607	5449	100176	21306	62678	11737	13595	32927	18839	127118	29750	84073	3115	22218	99874	8258	10659	48262	0	0
TG4_21:bin_000029	20636	7861	6697	14949	9893	4460	4770	12559	7429	13235	1475324	5816	6513	3951	3715	4594	8986	8391	4771	35770	14175	9013	5506	7564	4756	48519	2826	4608	7117	5830	9411	8177	5698	6657	5903	8214	4991	13625	4679	4046	40307	11390	9353	7592	8188	4393	12603	5508	95262	12162	8026	15975	4772	3297	6753	7448	35478	9268	11932	4635	31443	4722	1952508	12265	4823	502226	116808	52039	7662	10208	17221	31256	16488	26037	5931	15376	6095	31133	9879	9682	6424	19825	29035	3355	10008	14651	8067	12408	7626	12326	28450	1759114	14403	14299	25590	7749	37874	9289	488140	1615076	10624	10445	15541	47877	12207	43444	14537	9779	30386	8227	8116	527789	0	0
TG4_21:bin_000043	338786	86967	180348	3333057	304706	160783	216289	487036	239660	112023	3643448	151933	19347	83205	65113	97288	162997	211639	89448	326880	1493649	223942	196857	302373	193601	569942	32643	56343	112058	232713	1074176	112597	258432	148317	405206	220348	125821	163677	204533	157075	764507	146175	179263	224883	34555	181987	127428	203844	2975850	236879	171860	207437	92806	128573	551762	139508	380611	137554	175144	57416	589667	53097	3702186	228470	69925	3507242	906202	245699	87548	162763	411762	980949	1168697	1256480	57502	125844	156977	317061	576919	149663	177202	259524	866494	67940	524176	147995	124644	151257	90080	164301	1321642	3661255	1809782	975310	1100792	134017	196373	110965	3279072	3621350	741280	141730	177518	534733	277461	241315	180177	182089	341343	110954	78391	2148299	0	0
TG4:bin_000055	15415	1836	2852	2376064	158042	18671	16699	31471	31233	4881	2738280	22768	1590	16576	4043	5150	14696	24801	6959	218430	63223	7072	17980	21056	21430	64785	2719	2445	2387	86164	40579	2587	18881	4226	16152	91085	2585	12880	26495	21212	18948	5282	19782	31822	5787	18379	21906	29387	1482117	13195	3280	28141	8893	25820	27082	2544	51462	3490	3106	5373	21538	6432	2675711	28726	5734	1757534	22894	23718	2485	4082	39102	49896	17857	42062	1397	20794	25625	20552	12535	22774	1614	35044	44275	4272	39836	28556	13163	21633	3044	14337	43295	2827255	1582983	47560	26865	12144	39128	16667	339000	2309220	37050	3751	24800	55501	35622	101783	23434	2626	44403	1844	2515	1743433	0	0
TG5_14:bin_000008	5327	4502	10861	9187	5890	7581	200	6446	5612	2149	454	214	3246383	4194	109641	17769	159	300	483	10146	944	1314	150	300	6313	1303	4475	3884	3984	4344	1833	4698	13023	14778	9130	148	7919	596	118	402145	10334	128	8281	2334	1311	4894	7450	2500	7407	1329	14008	1298	333	3241	9099	1990	2141	3293	12297	27103	724	41869	6403	240	2325	8849	1213	11465	784	783	1378	1199	2546	960	4046	1523	668	1311	2589	1850	12962	16833	1753	13127	596	762	1132	2024	4468	227188	1483	2221	8073	912	727	368	900	65364	14707	9132	1628	1466	2012	2888	5205	1338	1565	13855	1049	948	1481	1956	0	0
TG5_28:bin_000003	2462472	2423417	2468714	747472	1732449	7593	1434994	2015959	1913104	2180296	98045	2111658	2469408	2187669	4805	2472072	2471516	2181872	2469434	1794315	2146984	2458704	1290233	2177395	2474615	2236492	1240	2471003	2460464	614566	2224048	2463080	1343684	1550394	2228501	1969975	1252533	2471019	1864837	5314	2463424	2468967	2473981	1896487	2470603	2226263	2499071	1228789	246707	2454526	1952718	2495461	2470484	2191682	2228171	1595044	2220412	2457186	2437480	2470453	2449716	2470733	2355651	1637649	5518	978506	2465681	2075145	2393399	2466873	116683	2223860	2467784	1828933	2095492	2500127	1446881	2404504	2299721	2446535	1717545	2498120	1885835	4556	2111143	2499870	2461277	2452586	2048762	2471244	2216415	563283	1385739	2221260	2467319	2471859	2235307	2491800	1049877	453686	2198064	2455390	2496308	2201993	1989540	1993809	2494297	2136166	2153997	2057898	2158109	1044375	0	0
TG5_28:bin_000004	1489448	1395107	1822	21178	46209	533233	40765	72282	120007	169063	58651	615164	1953	1720604	1531951	1058359	1261271	196665	1228265	107903	1723915	1489023	36354	208952	1540889	1436074	1549586	1629834	1437111	49100	1706215	691506	168314	2744	1518176	186904	5015	1538668	224771	138749	1364351	67492	1601090	49656	1981	1721097	1788383	18231	888765	79730	98741	1769343	423683	169871	672269	1372450	1620275	1475420	16652	299750	912657	190460	28706	124807	1071400	538505	1063846	18446	512373	30997	1721985	1683053	1421286	1627244	925337	1787342	351827	84460	73203	1156530	4331	1785894	1705663	1361789	1660699	1058723	151262	1331366	532222	1722126	1714809	267535	264554	1719099	717576	1725282	1661459	1615791	10395	38683	1615568	1322895	1783400	1724071	357114	32865	1555635	1895	1640334	47573	951293	146471	0	0
TG5_35:bin_000001	423	2698	861	0	150	251	0	450	148	150	305	0	1312	3393	2830	301728	1564486	855	758299	0	351	0	300	150	406023	1571	1070	19031	1650	0	0	2114	0	0	1961	136	0	1549506	0	247	0	0	55955	651	1330	1721	1550649	0	0	200	150	92460	274363	546	0	146	296	150	102	140496	357	255189	0	213	1621	300	145	0	318	410	600	171	0	150	2463	1411200	675	0	0	1575601	300	1577168	0	1933	0	1576971	238	784736	150	1576642	0	209	0	300	0	880745	148	1576077	141	0	0	448	831755	152	0	0	1574702	0	321	0	354	0	0	0
TG5_35:bin_000022	15664	2968	7181	959901	398449	10212	9576	10533	18825	10621	762952	15582	2532	12995	10114	15484	16059	11107	13734	46575	17196	15161	12630	11065	14584	1028084	9807	12666	4919	171776	16364	7151	10248	12541	15293	444852	10844	17189	10915	10149	16763	10941	17346	25809	5388	14248	2052480	1027843	13540	13680	11648	20938	14936	13272	13041	13545	60044	15481	12802	13005	17773	12128	55576	11018	10671	14429	20631	144504	12262	10404	19550	22547	14711	19316	1269	22673	10338	14895	11993	2089290	11446	2042867	13268	8456	14960	2051628	13307	15528	13481	17253	32205	1454626	88097	120642	17564	16057	52295	2136391	18739	993719	15525	13752	21658	1096988	10487	787036	19602	11591	58981	12932	11310	89278	0	0
TG5_35:bin_000024	49301	15336	34169	48890	46064	24425	27968	35116	38675	41162	43477	58744	26224	33178	22203	45668	61476	30475	43651	48908	71407	50531	35353	30167	43289	71008	15272	36421	19988	36748	65126	23763	29664	48267	55641	41657	35633	59681	28642	22348	50707	32904	65651	40016	30265	49422	2683117	41369	56244	52596	45574	1350752	39891	53565	59484	33089	75099	45365	40308	39123	53990	35914	51454	27098	22603	50733	48909	40013	29772	28892	53144	75998	53017	70529	12696	1987879	27582	54348	47713	2718200	41908	2713996	62949	16246	65403	2717567	45735	63517	30046	57602	64193	62487	49446	68214	53079	59571	66743	2711052	57010	136225	66127	38345	77244	69978	51340	49246	98204	41036	73370	37262	22016	51913	0	0
TG5:bin_000031	16054	16839	19833	34806	20694	22887	16519	20122	23440	5958	19268	31561	9804	19037	13392	2394023	2309324	23219	2380350	18053	39323	23197	20064	22586	936079	39227	13310	21821	21095	22164	30492	22024	20818	1290931	20008	23551	74793	2052638	20924	22184	15425	19007	1662753	21611	17233	20440	2412275	22679	402196	19207	495769	2295907	1543125	37104	40160	18352	35073	18140	14051	2361834	14323	36418	1206381	21576	13637	2080237	12818	19128	17126	18403	25896	39448	29276	35230	18249	2384580	23772	8005	23691	562745	422860	2087566	51154	13449	34882	84808	18579	257992	3103	524374	33618	251673	249343	30462	12039	2361485	22514	2370721	315305	770925	44467	26262	2415246	34224	39280	19217	2337644	1468593	25233	10333	19031	93321	0	0
TG5:bin_000047	93073	49515	15652	110319	143635	69823	107257	156786	125010	44872	160683	70204	4369	42406	20331	34638	29159	157502	10468	122622	232060	102698	88774	107489	31213	379999	14307	9715	65280	134069	168248	56931	134594	20325	36497	110478	19140	34286	95707	84098	98678	18559	35212	119243	4501	65938	3108170	110902	108235	76763	11635	2485826	12540	79929	76831	57879	197557	58255	54452	6654	89480	20395	156467	105671	36914	128491	843037	133992	40686	16121	178984	176907	142414	240241	36311	3116646	90901	81087	102688	3125030	16690	3108895	112719	42681	97391	3135227	57008	2440616	48702	35442	193335	143335	117527	159800	981485	27811	150062	3108940	64253	152065	159390	58014	2888555	194915	91871	135415	2975473	16706	209215	48604	56378	120268	150	0
